bundle_id,bundle_item_id,source_rel_path,local_bundle_rel_path,domain,selection_role,main_rel_path,readability_class,signature_category,source_size_bytes,copied_size_bytes,sha256,mtime_iso,schema_opened,message_or_contact_rows_selected,source_root_label,source_readonly_confirmed,selection_note
sprint2b_candidate_db_bundle_20260703,B00102,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/general/general.db-shm,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/general/general.db-shm,db_storage/general,shm_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/general/general.db,companion_file,non_sqlite_header,32768,32768,03d31d5e827afd315c531bd62506b280699bee873f9fdbb911771945ec50c589,2026-03-26T15:19:30+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00103,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-incremental.material,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-incremental.material,db_storage/message,main_candidate,,wcdb_or_unknown,non_sqlite_header,4096,4096,9d8cb5c342c761a241f853305acf09d20ec61d36fd0340bc3f9be587652f5621,2026-03-26T17:20:55+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00104,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-last.material,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-last.material,db_storage/message,main_candidate,,wcdb_or_unknown,non_sqlite_header,20480,20480,e9f1f02cb3df3529c86d62141bdfa842fb45842756f934ea779fc67b67e64590,2026-03-26T17:10:29+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00105,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts.db,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts.db,db_storage/message,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,327680,327680,7b779e26c01c30e3b097aaeb414e5441956e4e25aa48f4b355edbf5bfee63a0d,2026-03-26T16:59:39+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00106,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts.db-wal,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts.db-wal,db_storage/message,wal_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts.db,companion_file,sqlite_wal_header,502672,502672,f3cbf1da89c717dfd4e6c6e6e8f1b4e2dbcb7d4949e083dcd429337c7088aaca,2026-03-26T16:59:39+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00107,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts.db-shm,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts.db-shm,db_storage/message,shm_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts.db,companion_file,non_sqlite_header,32768,32768,94fefc1d9ccc68fa66305d93aca0ef86fd647c6441105ae63fdef3411ded7518,2026-03-26T16:10:50+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00108,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db,db_storage/message,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,552960,552960,985ef8d323a9bd0fa5f944ff20c3626859d5c2eaa20791c29a4eda90482c3f03,2026-03-26T17:20:55+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00109,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-wal,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-wal,db_storage/message,wal_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db,companion_file,sqlite_wal_header,292552,292552,0fc02cbdb90a63c51f87e9a99b5991007c4f786fad86fa909c43feef7dd2ae84,2026-03-26T17:20:55+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00110,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-shm,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-shm,db_storage/message,shm_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db,companion_file,non_sqlite_header,32768,32768,614cdce8d0e32c908a5151be66a6fe41478d63a2021eed0245dbc981e204022a,2026-03-26T16:10:50+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00111,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-incremental.material,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-incremental.material,db_storage/message,main_candidate,,wcdb_or_unknown,non_sqlite_header,4096,4096,72cc790485c3165fd739ec714d86619b95350bd32661b8159c078f87ba13783c,2026-03-26T17:18:56+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00112,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource.db,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource.db,db_storage/message,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,98304,98304,60cb35b1ac3494f9aa0eaf99fd2d6c04bb6ce3516ab1d47cb65ae6176ef33826,2026-03-26T17:20:09+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00113,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource.db-wal,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource.db-wal,db_storage/message,wal_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource.db,companion_file,sqlite_wal_header,688072,688072,088f3a151b2d77315ee2d053190d1d2c791ac0fdb7d4cb407cd3d6d8bee6ce04,2026-03-26T17:20:09+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00114,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource.db-shm,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource.db-shm,db_storage/message,shm_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource.db,companion_file,non_sqlite_header,32768,32768,47d19fb3aa8801412a14daf9c5b19da0734b5cf5b59f9202b20eef08b38536f7,2026-03-26T16:12:14+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00115,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db,db_storage/message,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,479232,479232,4b7534037e9458c52f703989cc22926bf551ba5112a274e4a84f4932d9a353df,2026-03-26T17:18:56+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00116,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-wal,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-wal,db_storage/message,wal_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db,companion_file,sqlite_wal_header,86552,86552,3fe723cbc1a5f50431cc2c061c0fdfd57bce6fdfe28b7a37e9b56987914816dc,2026-03-26T17:18:56+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00117,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-shm,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-shm,db_storage/message,shm_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db,companion_file,non_sqlite_header,32768,32768,af597af0bc320b42a001374f17b22bc833336b9f2bece884593a7d7e7c32586e,2026-03-26T15:19:25+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00118,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-first.material,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-first.material,db_storage/message,main_candidate,,wcdb_or_unknown,non_sqlite_header,20480,20480,b5aa6ca48992352d1c4c937c1f3d546c89b41c447ba6b324ac7e61047cfca5a9,2026-03-26T17:20:55+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00119,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-first.material,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-first.material,db_storage/message,main_candidate,,wcdb_or_unknown,non_sqlite_header,20480,20480,0ec4d8a4b85809dfb540ac10538b727398adb0bfaf7bab3e5d2dd7aa389e79cf,2026-03-26T17:14:55+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00120,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-last.material,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-last.material,db_storage/message,main_candidate,,wcdb_or_unknown,non_sqlite_header,16384,16384,18b53b8a268ed47f8c5666f2c6a019d196eaa5f569d0816e63eb220bb14ffb96,2026-03-26T17:03:33+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00121,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite.db,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite.db,db_storage/favorite,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,909312,909312,74963046312f5c5d4dde71294343ea7650e49a8bd05f7c648450557cd24da2fd,2026-03-26T15:49:43+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00122,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite.db-wal,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite.db-wal,db_storage/favorite,wal_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite.db,companion_file,sqlite_wal_header,2278392,2278392,12cc231fb18a5ea41e2b17fa9d96c1fa407860fd618c716513ddbe494f572396,2026-03-26T15:49:43+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00123,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite.db-shm,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite.db-shm,db_storage/favorite,shm_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite.db,companion_file,non_sqlite_header,32768,32768,705987fa7011a82592d564bf7633c919e0c32d4cc59f5db73d1579bc627f927b,2026-03-26T15:18:49+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00124,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts.db,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts.db,db_storage/favorite,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,155648,155648,2065331046168302b8bdf52672026c4904b9907d322433ff0521e25917e2d3c9,2026-03-26T15:49:44+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00125,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts.db-wal,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts.db-wal,db_storage/favorite,wal_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts.db,companion_file,sqlite_wal_header,556232,556232,a24603817ae42043e74107727fbfb7a1617f81d8db9348a3ecdacaf5a022c67c,2026-03-26T15:49:44+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00126,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts.db-shm,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts.db-shm,db_storage/favorite,shm_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts.db,companion_file,non_sqlite_header,32768,32768,25204534bc7b51c2968f46180b896ba18947751deaa83e5ac87641669fad6820,2026-03-26T15:18:49+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00127,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-incremental.material,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-incremental.material,db_storage/session,main_candidate,,wcdb_or_unknown,non_sqlite_header,4096,4096,b5c3a2d6a782ce526e302a2dd20af2b5370c191746db093b198308666df0324f,2026-03-26T17:20:55+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00128,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-first.material,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-first.material,db_storage/session,main_candidate,,wcdb_or_unknown,non_sqlite_header,4096,4096,aec5691c22e50bec9767f23a93744b2e1a467fc50fd4f0d9bddb2baa6c17b5be,2026-03-26T17:18:49+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00129,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-last.material,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-last.material,db_storage/session,main_candidate,,wcdb_or_unknown,non_sqlite_header,4096,4096,fda565b21f65b73681bc576575784ee34c9ba38488430b34ebbcd6e7571d7365,2026-03-26T17:08:40+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00130,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db,db_storage/session,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,81920,81920,9047ca44dcaf57ea4309171387f608be3b2b803ecab4815447a403cd5aca5892,2026-03-26T17:20:55+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00131,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-wal,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-wal,db_storage/session,wal_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db,companion_file,sqlite_wal_header,267832,267832,1e429d5e1c877a79958fb35c39d26f3316fe64ca30b981e7b64398a391b1868b,2026-03-26T17:20:55+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00132,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-shm,files/xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-shm,db_storage/session,shm_companion_for_selected_main,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db,companion_file,non_sqlite_header,32768,32768,f1ccedbf72edc1e097ba67f18406081a8fc0829409678d9136f73f08a3f276e4,2026-03-26T17:11:38+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00133,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts.db,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts.db,db_storage/contact,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,176128,176128,29c588a3a0f9227474056c4b395a373f4189f7f9617ea19dbfd40a7d9c26263b,2025-10-27T10:43:41+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00134,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts.db-wal,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts.db-wal,db_storage/contact,wal_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts.db,companion_file,sqlite_wal_header,659232,659232,3f04d87cf36f69644148bd88c82ebf60bab6a3e0e61585bfb9dc811ce1afb38b,2025-10-27T10:43:41+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00135,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts.db-shm,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts.db-shm,db_storage/contact,shm_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts.db,companion_file,non_sqlite_header,32768,32768,5c9d17e10d74b588f8326b24c17990669b50b441ee33cde46b73254ef3a9b603,2025-10-27T10:35:42+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00136,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db,db_storage/contact,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,159744,159744,531efe2b94da9378025f51c7dce3d60e38aa3e0cfe2e9cb650ae56186e06fb1b,2025-10-27T10:43:41+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00137,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-wal,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-wal,db_storage/contact,wal_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db,companion_file,sqlite_wal_header,473832,473832,e94538a1b6aeaf918f8f738c1226d4380dd3d8db135517ea24f701dfe4fc4849,2025-10-27T10:43:41+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00138,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-shm,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-shm,db_storage/contact,shm_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db,companion_file,non_sqlite_header,32768,32768,0b3d415d5b038fc9bde08599297113f598418b5c90dba37d422abf8fadabd6ff,2025-10-27T10:35:42+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00139,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-first.material,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-first.material,db_storage/contact,main_candidate,,wcdb_or_unknown,non_sqlite_header,4096,4096,3e9b181feeb06300d34e1d6e3a8ae5ec8b2243b0acb755848deb3992b2d50f86,2025-10-27T10:43:18+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00140,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-incremental.material,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-incremental.material,db_storage/contact,main_candidate,,wcdb_or_unknown,non_sqlite_header,4096,4096,39363559df74c2f12a10839c5bf0f73c64e0fc144a50bd3c6f3aa8811ea6f70f,2025-10-27T10:43:41+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00141,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general.db,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general.db,db_storage/general,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,180224,180224,7c1877a6dcefd81cd7b741cecd05daffbba197ba5868cbfdef6cc45924de163d,2025-10-27T10:38:06+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00142,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general.db-wal,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general.db-wal,db_storage/general,wal_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general.db,companion_file,sqlite_wal_header,288432,288432,6a472fc00e98a7f6d5ce74a21ee31761688a73d68eb9ed4800e63cd4b2e6cb39,2025-10-27T10:45:00+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00143,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general.db-shm,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general.db-shm,db_storage/general,shm_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general.db,companion_file,non_sqlite_header,32768,32768,1b35ce137d065ad822c80b1f009053fd9412f5b4ddcf2fb3b28d8cd97eda787f,2025-10-27T10:33:13+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00144,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts.db,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts.db,db_storage/message,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,159744,159744,a93e253b713e1157eedd5c33cf251ba5758726ddb39a900ad759746a72052a8e,2025-10-27T10:44:32+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00145,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts.db-wal,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts.db-wal,db_storage/message,wal_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts.db,companion_file,sqlite_wal_header,309032,309032,c7e110f657c4f1acc609031d14fd6464663ae97d1d746fb5d469976cdf344557,2025-10-27T10:44:55+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00146,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts.db-shm,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts.db-shm,db_storage/message,shm_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts.db,companion_file,non_sqlite_header,32768,32768,65b21965a4b236c8708ca52e9ce6e470a6c0e0ff989b9cd2154390cbc20f3cf8,2025-10-27T10:33:08+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00147,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0.db,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0.db,db_storage/message,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,278528,278528,f7f965584c9eb876e95a5d9c15c3f779162d88cc7c62353688846a620c8f5a36,2025-10-27T10:44:32+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00148,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0.db-wal,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0.db-wal,db_storage/message,wal_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0.db,companion_file,sqlite_wal_header,346112,346112,ebb41dee9cfe9649170ee044222f4ec7ec08f57c832a87b691179a0d075f9318,2025-10-27T10:44:55+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00149,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0.db-shm,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0.db-shm,db_storage/message,shm_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0.db,companion_file,non_sqlite_header,32768,32768,6223da8d84bf97484101000956aea9e8a19a3ea78efdc952158abc20458a8fff,2025-10-27T10:36:00+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00150,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-incremental.material,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-incremental.material,db_storage/message,main_candidate,,wcdb_or_unknown,non_sqlite_header,4096,4096,5a670432b729768995ba57ccb3cbf2f59da3659d4f6ac842a4f8a496fe30983e,2025-10-27T10:43:20+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00151,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource.db,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource.db,db_storage/message,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,114688,114688,33ebe4bb28d9f94b21ee494800d70ef79bb3ec8489309fcb95a4e54d79c4d328,2025-10-27T10:44:37+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
