parameter_id,model_id,formula_id,symbol,name,category,data_type,unit,default_value,initial_or_prior_value,active_value,weight,weight_group,weight_group_target,weight_group_tolerance,min_value,max_value,formula_or_transform,source_or_rationale,calibration_method,sensitivity,code_ref,config_ref,test_ref,status,fact_level,unknown_task_ids,parameter_version,last_updated,source_selector,extracted_value,last_verified_commit,verified_at,evidence_hash,semantic_status,semantic_review_task_ids
PARAM-072,MOD-005,FORM-005,MISSING_VALUES_MAX,Missing required values maximum,data_validation,int,mixed,0,0,0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/data/quality.py:45,NOT_APPLICABLE,EVA_OS/tests/test_data_quality.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-073,MOD-005,FORM-005,REQUIRED_BAR_COLUMNS,Required OHLCV columns,data_validation,str,mixed,datetime|open|high|low|close|volume,datetime|open|high|low|close|volume,datetime|open|high|low|close|volume,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/data/quality.py:43,NOT_APPLICABLE,EVA_OS/tests/test_data_quality.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-074,MOD-005,FORM-005,EMPTY_STATUS,Empty data status,data_validation,str,mixed,Empty,Empty,Empty,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/data/quality.py:34,NOT_APPLICABLE,EVA_OS/tests/test_data_quality.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-075,MOD-005,FORM-005,INSUFFICIENT_DATA_STATUS,Insufficient provider status,data_validation,str,mixed,InsufficientData,InsufficientData,InsufficientData,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/data/validation.py:62,NOT_APPLICABLE,EVA_OS/tests/test_data_quality.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-076,MOD-005,FORM-005,NO_OVERLAP_STATUS,No overlap status,data_validation,str,mixed,NoOverlap,NoOverlap,NoOverlap,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/data/validation.py:79,NOT_APPLICABLE,EVA_OS/tests/test_data_quality.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-077,MOD-006,FORM-006,MAX_TASKS,Default validation priority max tasks,validation_priority,int,score/date,120,120,120,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,Medium,EVA_OS/src/quantlab/research/validation_priority.py:57,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,python_ast_default:EVA_OS/src/quantlab/research/validation_priority.py::build_validation_priority_plan.max_tasks,120,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:e36ef49d159355d382f3ae6da53ebb2c9cd961c46b2569b18e8b1e825b3468ef,MACHINE_VERIFIED,
PARAM-078,MOD-006,FORM-006,PRIORITY_BASE_SCORE,Priority base score,validation_priority,int,score/date,20,20,20,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,Medium,EVA_OS/src/quantlab/research/validation_priority.py:205,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-079,MOD-006,FORM-006,STATUS_PENDING_SCORE,Pending status score,validation_priority,int,score/date,18,18,18,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,Medium,EVA_OS/src/quantlab/research/validation_priority.py:206,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-080,MOD-006,FORM-006,STATUS_IN_PROGRESS_SCORE,In-progress status score,validation_priority,int,score/date,10,10,10,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,Medium,EVA_OS/src/quantlab/research/validation_priority.py:206,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-081,MOD-006,FORM-006,STATUS_PAUSED_SCORE,Paused status score,validation_priority,int,score/date,-10,-10,-10,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,Medium,EVA_OS/src/quantlab/research/validation_priority.py:206,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-082,MOD-006,FORM-006,STATUS_COMPLETED_SCORE,Completed status score,validation_priority,int,score/date,-50,-50,-50,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,Medium,EVA_OS/src/quantlab/research/validation_priority.py:206,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-083,MOD-006,FORM-006,FOUNDATIONAL_BONUS,Foundational gap bonus,validation_priority,int,score/date,8,8,8,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,Medium,EVA_OS/src/quantlab/research/validation_priority.py:208,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-084,MOD-006,FORM-006,REPORT_GAP_BONUS,Report gap task bonus,validation_priority,int,score/date,8,8,8,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,Medium,EVA_OS/src/quantlab/research/validation_priority.py:210,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-085,MOD-006,FORM-006,SOURCE_REPORT_BONUS,Source report bonus,validation_priority,int,score/date,6,6,6,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,Medium,EVA_OS/src/quantlab/research/validation_priority.py:212,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-086,MOD-006,FORM-006,SYMBOL_MARKET_BONUS,Symbol and market bonus,validation_priority,int,score/date,8,8,8,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,Medium,EVA_OS/src/quantlab/research/validation_priority.py:214,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-087,MOD-006,FORM-006,BLOCKER_PENALTY,Blocker penalty,validation_priority,int,score/date,-12,-12,-12,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,Medium,EVA_OS/src/quantlab/research/validation_priority.py:216,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-088,MOD-006,FORM-006,MISSING_DATA_DEPENDENT_PENALTY,Missing data-dependent input penalty,validation_priority,int,score/date,-8,-8,-8,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,Medium,EVA_OS/src/quantlab/research/validation_priority.py:218,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-089,MOD-006,FORM-006,EXECUTION_START,Default validation execution start,validation_priority,str,score/date,2024-01-01,2024-01-01,2024-01-01,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,Medium,EVA_OS/src/quantlab/research/validation_execution.py:46,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-090,MOD-006,FORM-006,EXECUTION_END,Default validation execution end,validation_priority,str,score/date,2024-01-31,2024-01-31,2024-01-31,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,Medium,EVA_OS/src/quantlab/research/validation_execution.py:47,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py; EVA_OS/tests/test_validation_execution.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-091,MOD-006,FORM-006,GAP_SCORE_TABLE,Validation gap score table,validation_priority,map,score,DataQuality=30|CrossSourceValidation=29|ReportEvidence=24|RiskGate=22|WalkForwardValidation=21|TrainTestValidation=20|ParameterStability=18|DecisionQuality=17|WordReport=10|EvidenceReview=8,DataQuality=30|CrossSourceValidation=29|ReportEvidence=24|RiskGate=22|WalkForwardValidation=21|TrainTestValidation=20|ParameterStability=18|DecisionQuality=17|WordReport=10|EvidenceReview=8,DataQuality=30|CrossSourceValidation=29|ReportEvidence=24|RiskGate=22|WalkForwardValidation=21|TrainTestValidation=20|ParameterStability=18|DecisionQuality=17|WordReport=10|EvidenceReview=8,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-004,UNKNOWN; resolve in TASK-EVA-B-004,High,EVA_OS/src/quantlab/research/validation_priority.py:38,NOT_APPLICABLE,EVA_OS/tests/test_validation_priority.py,active,EXTRACTED,TASK-EVA-B-004,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-092,MOD-007,FORM-007,MAX_INDEPENDENT_RUNS,Max independent validation runs inspected,data_trust,int,mixed,30,30,30,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/data_trust.py:48,NOT_APPLICABLE,EVA_OS/tests/test_data_trust_audit.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-093,MOD-007,FORM-007,STALE_LOCK_SECONDS,Stale empty lock threshold seconds,data_trust,int,mixed,3600,3600,3600,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/data_trust.py:760,NOT_APPLICABLE,EVA_OS/tests/test_data_trust_audit.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-094,MOD-007,FORM-007,RAW_PROCESSED_LIMIT,Raw/processed files indexed limit,data_trust,int,mixed,100,100,100,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/data_trust.py:326,NOT_APPLICABLE,EVA_OS/tests/test_data_trust_audit.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-095,MOD-007,FORM-007,EXPERIMENT_DIR_LIMIT,Experiment directories indexed limit,data_trust,int,mixed,40,40,40,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/data_trust.py:340,NOT_APPLICABLE,EVA_OS/tests/test_data_trust_audit.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-096,MOD-007,FORM-007,REJECTED_BLOCKS_AUDIT,Rejected count blocks audit,data_trust,bool,mixed,True,True,True,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/data_trust.py:92,NOT_APPLICABLE,EVA_OS/tests/test_data_trust_audit.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-097,MOD-007,FORM-007,REVIEW_COUNT_REVIEWS_AUDIT,Review count triggers Review,data_trust,bool,mixed,True,True,True,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/data_trust.py:93,NOT_APPLICABLE,EVA_OS/tests/test_data_trust_audit.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-098,MOD-007,FORM-007,DATA_TRUST_STATUSES,Data trust status enum,data_trust,str,mixed,RAW_IMPORTED|PARSED_CANDIDATE|NEEDS_REVIEW|USER_CONFIRMED|RECONCILED|ARCHIVED|REJECTED,RAW_IMPORTED|PARSED_CANDIDATE|NEEDS_REVIEW|USER_CONFIRMED|RECONCILED|ARCHIVED|REJECTED,RAW_IMPORTED|PARSED_CANDIDATE|NEEDS_REVIEW|USER_CONFIRMED|RECONCILED|ARCHIVED|REJECTED,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,Medium,EVA_OS/src/quantlab/system/data_trust.py:17,NOT_APPLICABLE,EVA_OS/tests/test_data_trust_audit.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,"python_ast_assignment:EVA_OS/src/quantlab/system/data_trust.py::DATA_TRUST_STATUSES|order=RAW_IMPORTED,PARSED_CANDIDATE,NEEDS_REVIEW,USER_CONFIRMED,RECONCILED,ARCHIVED,REJECTED",RAW_IMPORTED|PARSED_CANDIDATE|NEEDS_REVIEW|USER_CONFIRMED|RECONCILED|ARCHIVED|REJECTED,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:ddaa27e6a3ee7ddaba93d06d8c7bda79cd3bd1d78ed2cd39996e7d1cd3c1e878,MACHINE_VERIFIED,
PARAM-099,MOD-008,FORM-008,INTEGRATION_LAYER_COUNT,Integration audit layer count,readiness_gate,int,mixed,6,6,6,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/system/integration_audit.py:37,NOT_APPLICABLE,EVA_OS/tests/test_integration_audit.py; EVA_OS/tests/test_daily_readiness.py; EVA_OS/tests/test_command_center.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-100,MOD-008,FORM-008,DAILY_READY_STATUS,Daily ready status literal,readiness_gate,str,mixed,ReadyForResearch,ReadyForResearch,ReadyForResearch,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/system/daily_readiness.py:136,NOT_APPLICABLE,EVA_OS/tests/test_integration_audit.py; EVA_OS/tests/test_daily_readiness.py; EVA_OS/tests/test_command_center.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-101,MOD-008,FORM-008,DAILY_BLOCKED_STATUS,Daily blocked status literal,readiness_gate,str,mixed,Blocked,Blocked,Blocked,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/system/daily_readiness.py:134,NOT_APPLICABLE,EVA_OS/tests/test_integration_audit.py; EVA_OS/tests/test_daily_readiness.py; EVA_OS/tests/test_command_center.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-102,MOD-008,FORM-008,DAILY_NEEDS_REVIEW_STATUS,Daily needs review status literal,readiness_gate,str,mixed,NeedsReview,NeedsReview,NeedsReview,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/system/daily_readiness.py:135,NOT_APPLICABLE,EVA_OS/tests/test_integration_audit.py; EVA_OS/tests/test_daily_readiness.py; EVA_OS/tests/test_command_center.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-103,MOD-008,FORM-008,TOKEN_ROI_RECORD_MIN,Token ROI required record count,readiness_gate,int,mixed,1,1,1,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/executive/command_center.py:220,NOT_APPLICABLE,EVA_OS/tests/test_integration_audit.py; EVA_OS/tests/test_daily_readiness.py; EVA_OS/tests/test_command_center.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-104,MOD-008,FORM-008,LATEST_REPORT_REQUIRED,Latest report required for ready command center,readiness_gate,bool,mixed,True,True,True,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/executive/command_center.py:218,NOT_APPLICABLE,EVA_OS/tests/test_integration_audit.py; EVA_OS/tests/test_daily_readiness.py; EVA_OS/tests/test_command_center.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-105,MOD-008,FORM-008,NO_LIVE_TRADING_LAYER,No live trading boundary layer,readiness_gate,str,mixed,NoLiveTradingBoundary,NoLiveTradingBoundary,NoLiveTradingBoundary,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/system/integration_audit.py:44,NOT_APPLICABLE,EVA_OS/tests/test_integration_audit.py; EVA_OS/tests/test_daily_readiness.py; EVA_OS/tests/test_command_center.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-106,MOD-009,FORM-009,REPORT_MAX_RECORDS,Report decision max records,report_decision,int,score,500,500,500,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-005,UNKNOWN; resolve in TASK-EVA-B-005,High,EVA_OS/src/quantlab/reports/decision_support.py:34,NOT_APPLICABLE,EVA_OS/tests/test_report_decision_support.py; EVA_OS/tests/test_report_gap_tasks.py,active,EXTRACTED,TASK-EVA-B-005,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-107,MOD-009,FORM-009,SCORE_SCHEMA_PRESENT,Evidence score schema points,report_decision,int,score,20,20,20,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-005,UNKNOWN; resolve in TASK-EVA-B-005,High,EVA_OS/src/quantlab/reports/decision_support.py:314,NOT_APPLICABLE,EVA_OS/tests/test_report_decision_support.py; EVA_OS/tests/test_report_gap_tasks.py,active,EXTRACTED,TASK-EVA-B-005,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-108,MOD-009,FORM-009,SCORE_LINKED_REPORT,Evidence score linked Word report points,report_decision,int,score,10,10,10,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-005,UNKNOWN; resolve in TASK-EVA-B-005,High,EVA_OS/src/quantlab/reports/decision_support.py:316,NOT_APPLICABLE,EVA_OS/tests/test_report_decision_support.py; EVA_OS/tests/test_report_gap_tasks.py,active,EXTRACTED,TASK-EVA-B-005,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-109,MOD-009,FORM-009,SCORE_DATA_PASS,Evidence data pass points,report_decision,int,score,20,20,20,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-005,UNKNOWN; resolve in TASK-EVA-B-005,High,EVA_OS/src/quantlab/reports/decision_support.py:318,NOT_APPLICABLE,EVA_OS/tests/test_report_decision_support.py; EVA_OS/tests/test_report_gap_tasks.py,active,EXTRACTED,TASK-EVA-B-005,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-110,MOD-009,FORM-009,SCORE_DATA_REVIEW,Evidence data review points,report_decision,int,score,8,8,8,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-005,UNKNOWN; resolve in TASK-EVA-B-005,High,EVA_OS/src/quantlab/reports/decision_support.py:320,NOT_APPLICABLE,EVA_OS/tests/test_report_decision_support.py; EVA_OS/tests/test_report_gap_tasks.py,active,EXTRACTED,TASK-EVA-B-005,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-111,MOD-009,FORM-009,SCORE_CROSS_PASS,Evidence cross validation pass points,report_decision,int,score,20,20,20,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-005,UNKNOWN; resolve in TASK-EVA-B-005,High,EVA_OS/src/quantlab/reports/decision_support.py:321,NOT_APPLICABLE,EVA_OS/tests/test_report_decision_support.py; EVA_OS/tests/test_report_gap_tasks.py,active,EXTRACTED,TASK-EVA-B-005,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-112,MOD-009,FORM-009,SCORE_CROSS_REVIEW,Evidence cross validation review points,report_decision,int,score,8,8,8,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-005,UNKNOWN; resolve in TASK-EVA-B-005,High,EVA_OS/src/quantlab/reports/decision_support.py:323,NOT_APPLICABLE,EVA_OS/tests/test_report_decision_support.py; EVA_OS/tests/test_report_gap_tasks.py,active,EXTRACTED,TASK-EVA-B-005,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
