roi_id,subsystem,artifact_type,title,source_path,file_modified_at,size_kb,value_contribution,evidence_level,decision_level,review_status,token_estimate,ai_cost,human_time_cost,revenue_generated,cost_saved,loss_avoided,asset_reuse_value,roi_score,value_status,next_action
tokenRoi_68d9bbe1e43745d8d192,QuantLab,Data Quality,DataQuality_yahoo_finance_US_AAPL_20260603_145125.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/DataQuality/DataQuality_yahoo_finance_US_AAPL_20260603_145125.json,2026-06-03T14:51:25,0.42,Data Credibility,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,"Use as evidence only after checking freshness, source, and limitations."
tokenRoi_e89205d2ec063eb747cf,QuantLab,Strategy Review Report,StrategyReviewReport_03062026.docx,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/StrategyReviewReport_03062026.docx,2026-06-03T14:47:27,37.7,Reusable Asset,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Decide whether this artifact should become a reusable asset or be archived.
tokenRoi_665b6346b3f34b691a78,QuantLab,Run Metadata,RunMetadata6_03062026.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/RunMetadata6_03062026.json,2026-06-03T14:20:15,1.04,Traceability,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Link this metadata to the related report and decision record.
tokenRoi_71a820bb8f468fd10292,QuantLab,Backtest Word Report,BacktestReport6_03062026.docx,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/BacktestReport6_03062026.docx,2026-06-03T14:20:15,222.95,Decision Support,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Review risk gates and missing evidence before using as decision support.
tokenRoi_b467f4f57c1129b4ce92,QuantLab,Experiment Research Report,ExperimentResearchReport_03062026.docx,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/ExperimentResearchReport_03062026.docx,2026-06-03T14:14:53,80.7,Decision Support,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Review risk gates and missing evidence before using as decision support.
tokenRoi_b7621419a83af07a72a8,QuantLab,Run Metadata,RunMetadata5_03062026.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/RunMetadata5_03062026.json,2026-06-03T14:09:46,1.04,Traceability,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Link this metadata to the related report and decision record.
tokenRoi_d703eddda8794d3a4c17,QuantLab,Backtest Word Report,BacktestReport5_03062026.docx,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/BacktestReport5_03062026.docx,2026-06-03T14:09:46,222.37,Decision Support,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Review risk gates and missing evidence before using as decision support.
tokenRoi_bd6bc30c959d475ccdc9,QuantLab,Walk Forward,walk_forward_validation.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/Experiments/sample_ma_scan/walk_forward_validation.json,2026-06-03T14:00:43,10.38,Validation Efficiency,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Compare against out-of-sample and walk-forward evidence before promotion.
tokenRoi_acf41cce8dd620602387,QuantLab,Experiment Validation,train_test_validation.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/Experiments/sample_ma_scan/train_test_validation.json,2026-06-03T13:56:25,0.64,Validation Efficiency,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Compare against out-of-sample and walk-forward evidence before promotion.
tokenRoi_83d61b486944e1fb7d77,QuantLab,Data Quality,DataQuality_sample_US_GLD_20260603_123702.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/DataQuality/DataQuality_sample_US_GLD_20260603_123702.json,2026-06-03T12:37:02,0.41,Data Credibility,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,"Use as evidence only after checking freshness, source, and limitations."
tokenRoi_e607277d6b10c10af7d5,QuantLab,Data Quality,DataQuality_sample_US_TLT_20260603_123702.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/DataQuality/DataQuality_sample_US_TLT_20260603_123702.json,2026-06-03T12:37:02,0.41,Data Credibility,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,"Use as evidence only after checking freshness, source, and limitations."
tokenRoi_af385349ac3b8e272d04,QuantLab,Data Quality,DataQuality_sample_US_QQQ_20260603_123702.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/DataQuality/DataQuality_sample_US_QQQ_20260603_123702.json,2026-06-03T12:37:02,0.41,Data Credibility,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,"Use as evidence only after checking freshness, source, and limitations."
tokenRoi_7a7a5dfbd84217034c4d,QuantLab,Data Quality,DataQuality_sample_US_SPY_20260603_123702.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/DataQuality/DataQuality_sample_US_SPY_20260603_123702.json,2026-06-03T12:37:02,0.41,Data Credibility,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,"Use as evidence only after checking freshness, source, and limitations."
tokenRoi_6b39914e09733d5f0b68,QuantLab,Backtest Word Report,BacktestReport4_03062026.docx,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/BacktestReport4_03062026.docx,2026-06-03T12:36:09,218.28,Decision Support,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Review risk gates and missing evidence before using as decision support.
tokenRoi_ba7085b77bbb80a7786f,QuantLab,Data Quality,DataQuality_sample_US_AAPL_20260603_123607.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/DataQuality/DataQuality_sample_US_AAPL_20260603_123607.json,2026-06-03T12:36:07,0.41,Data Credibility,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,"Use as evidence only after checking freshness, source, and limitations."
tokenRoi_95f6d1e3496a05133a1b,QuantLab,Backtest Word Report,BacktestReport3_03062026.docx,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/BacktestReport3_03062026.docx,2026-06-03T11:49:50,221.55,Decision Support,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Review risk gates and missing evidence before using as decision support.
tokenRoi_f6e33c3e358fc3ad2d1c,QuantLab,Backtest Word Report,BacktestReport2_03062026.docx,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/BacktestReport2_03062026.docx,2026-06-03T07:49:48,193.08,Decision Support,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Review risk gates and missing evidence before using as decision support.
tokenRoi_fd7d7e0300ac6d34c231,QuantLab,Backtest Word Report,BacktestReport_03062026.docx,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/BacktestReport_03062026.docx,2026-06-03T07:35:33,38.79,Decision Support,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Review risk gates and missing evidence before using as decision support.
tokenRoi_22e93c6e81d21f0422b2,QuantLab,Backtest Word Report,BacktestReport5——03062026.docx,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/BacktestReport5——03062026.docx,2026-06-03T07:32:29,39.58,Decision Support,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Review risk gates and missing evidence before using as decision support.
tokenRoi_d5689835a5a10eae6c5d,QuantLab,Backtest Word Report,BacktestReport4——03062026.docx,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/BacktestReport4——03062026.docx,2026-06-03T07:32:28,39.64,Decision Support,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Review risk gates and missing evidence before using as decision support.
tokenRoi_21a013aad41cd46c2515,QuantLab,Backtest Word Report,BacktestReport3——03062026.docx,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/BacktestReport3——03062026.docx,2026-06-03T07:32:13,39.64,Decision Support,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Review risk gates and missing evidence before using as decision support.
tokenRoi_edfb5fe1de02bbff911c,QuantLab,Backtest Word Report,BacktestReport2——03062026.docx,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/BacktestReport2——03062026.docx,2026-06-03T07:31:57,39.64,Decision Support,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Review risk gates and missing evidence before using as decision support.
tokenRoi_24f13163cf3eb567ad32,QuantLab,Backtest Word Report,BacktestReport——03062026.docx,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/BacktestReport——03062026.docx,2026-06-03T07:31:10,39.64,Decision Support,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Review risk gates and missing evidence before using as decision support.
tokenRoi_cfd1dfa8cb587dd889af,QuantLab,Data Quality,DataQuality_yahoo_finance_US_AAPL_20260603_073040.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/DataQuality/DataQuality_yahoo_finance_US_AAPL_20260603_073040.json,2026-06-03T07:30:40,0.41,Data Credibility,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,"Use as evidence only after checking freshness, source, and limitations."
tokenRoi_35f1a406d78bc9db9c53,QuantLab,Data Quality,DataQuality_akshare_CN_000001_20260603_072235.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/DataQuality/DataQuality_akshare_CN_000001_20260603_072235.json,2026-06-03T07:22:35,0.41,Data Credibility,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,"Use as evidence only after checking freshness, source, and limitations."
tokenRoi_f4ae7fa802f4236d1686,QuantLab,Data Quality,DataQuality_yahoo_finance_US_AAPL_20260603_072235.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/DataQuality/DataQuality_yahoo_finance_US_AAPL_20260603_072235.json,2026-06-03T07:22:35,0.41,Data Credibility,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,"Use as evidence only after checking freshness, source, and limitations."
tokenRoi_fda4c845dcde66c47fc0,QuantLab,Run Metadata,RunMetadata_20260603_072231.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/RunMetadata_20260603_072231.json,2026-06-03T07:22:31,1.0,Traceability,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Link this metadata to the related report and decision record.
tokenRoi_0c6fa79f5db980e63b61,QuantLab,Run Metadata,RunMetadata_20260603_072157.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/RunMetadata_20260603_072157.json,2026-06-03T07:21:57,1.0,Traceability,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Link this metadata to the related report and decision record.
tokenRoi_b21a69fe4fd38e52a726,QuantLab,Data Quality,DataQuality_sample_US_AAPL_20260603_072155.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/DataQuality/DataQuality_sample_US_AAPL_20260603_072155.json,2026-06-03T07:21:55,0.41,Data Credibility,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,"Use as evidence only after checking freshness, source, and limitations."
tokenRoi_66635e297f8cec23b964,QuantLab,Run Metadata,RunMetadata_20260603_071220.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/RunMetadata_20260603_071220.json,2026-06-03T07:12:20,1.0,Traceability,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Link this metadata to the related report and decision record.
tokenRoi_ee312ca4f615ff1a24d2,QuantLab,Run Metadata,RunMetadata_20260603_071130.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/RunMetadata_20260603_071130.json,2026-06-03T07:11:30,1.03,Traceability,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Link this metadata to the related report and decision record.
tokenRoi_1c42ae6444e79e4314f9,QuantLab,Run Metadata,RunMetadata_20260603_071032.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/RunMetadata_20260603_071032.json,2026-06-03T07:10:32,1.01,Traceability,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Link this metadata to the related report and decision record.
tokenRoi_11ac573d21a21ac2570a,QuantLab,Run Metadata,RunMetadata_20260603_071015.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/RunMetadata_20260603_071015.json,2026-06-03T07:10:15,1.0,Traceability,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Link this metadata to the related report and decision record.
tokenRoi_fdbc5a9479d84a98dd68,QuantLab,Run Metadata,RunMetadata_20260603_070852.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/RunMetadata_20260603_070852.json,2026-06-03T07:08:52,1.0,Traceability,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Link this metadata to the related report and decision record.
tokenRoi_7f5a9fbe14435cdfa69e,QuantLab,Run Metadata,RunMetadata_20260603_070709.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/RunMetadata_20260603_070709.json,2026-06-03T07:07:09,1.0,Traceability,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Link this metadata to the related report and decision record.
tokenRoi_edd68dd758474cc27ca2,QuantLab,Run Metadata,RunMetadata_20260603_070708.json,/Users/linzezhang/Downloads/量化回测分析/2026-06-03/RunMetadata_20260603_070708.json,2026-06-03T07:07:08,1.01,Traceability,FACT,Observe,Recorded,0,0.0,0.0,0.0,0.0,0.0,0.0,,Unquantified,Link this metadata to the related report and decision record.
